EJERCICIO,programa,componente,incentivo,uni_admin,cve_presupuestal,beneficiario,monto_federal_aportado,tipo_cobertura,zona,entidad,cve_ent,municipio,cve_mun,localidad,cve_loc,cve_inegi,fecha_ini,fechar_ter,tipo_apoyo,direccion,tipodecomite,PESQUERIA,rnpa,RNPA_disponible,entidad_comite,cobertura_comite,pesqueria_estandar,clasificacion_cn,ID_ben
2018,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE SISTEMA PRODUCTO TILAPIA DE MEXICO AC,900000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 7/31/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Miguel Hidalgo  373 Col.  Ciudad  Edo. Sinaloa C.P. ,NACIONAL,TILAPIA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE MEXICO AC-XX-XX-250060001
2018,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE NACIONAL SISTEMA PRODUCTO CALAMAR GIGANTE AC,766000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 7/31/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 12 Avenida Serdan 465 Col. Guaymas Centro Ciudad Heroica Guaymas Edo. Sonora C.P. 85400,NACIONAL,CALAMAR,NA,No Disponible,NA,NACIONAL,CALAMARES,CADENAS PRODUCTIVAS,COMITE NACIONAL SISTEMA PRODUCTO CALAMAR GIGANTE AC-XX-XX-020010001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CAMARON DE CULTIVO DEL ESTADO DE SINALOA AC,473000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Rio Ameca 1864 Col. Los Pinos Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80128,ESTATAL,CAMARON DE CULTIVO,NA,No Disponible,SINALOA,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CAMARON DE CULTIVO DEL ESTADO DE SINALOA AC-XX-XX-250060001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PRODUCTORES DE PECES DE ORNATO DE JALISCO AC,234000,LOCAL,PACIFICO SUR,JALISCO,14,ZAPOPAN,14120,ZAPOPAN,141200001,141200001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cuenca 178 Col. Real De Valdepenas Ciudad Zapopan Edo. Jalisco C.P. 45130,ESTATAL,PECES DE ORNATO,NA,No Disponible,JALISCO,ESTATAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,ASOCIACION DE PRODUCTORES DE PECES DE ORNATO DE JALISCO AC-XX-XX-141200001
2017,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE NACIONAL SISTEMA PRODUCTO PELAGICOS MENORES AC,1109000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 11/3/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 10 Zona Centro C.P 22800 279 Col. Seccion Primera Ciudad Ensenada Edo. Baja California C.P. 22800,NACIONAL,PELAGICOS MENORES,NA,No Disponible,NA,NACIONAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE NACIONAL SISTEMA PRODUCTO PELAGICOS MENORES AC-XX-XX-020010001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,ASOCIACION DE ACUACULTORES DE CAMARON GOLFO NORTE MEXICO AC,203000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,TAMPICO,28038,TAMPICO,280380001,280380001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Avenida Hidalgo 4306 Col. Sierra Morena Ciudad Tampico Edo. Tamaulipas C.P. 89210,ESTATAL,CAMARON CULTIVO,NA,No Disponible,NA,OTROS,CAMARONES,CADENAS PRODUCTIVAS,ASOCIACION DE ACUACULTORES DE CAMARON GOLFO NORTE MEXICO AC-XX-XX-280380001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC,400000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Cachiri 323 Col. Nueva Puesta Del Sol Ciudad La Paz Edo. Baja California Sur C.P. 23095,ESTATAL,PELAGICOS MENORES,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO SINALOENSE DEL CALAMAR AC,560000,LOCAL,PACIFICO NORTE,SINALOA,25,MAZATLAN,25012,MAZATLAN,250120001,250120001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Av. Emilio Barragan 63Sur Col. Lazaro Cardenas Ciudad Mazatlan Edo. Sinaloa C.P. 82040,ESTATAL,CALAMAR,NA,No Disponible,SINALOA,ESTATAL,CALAMARES,CADENAS PRODUCTIVAS,CONSEJO SINALOENSE DEL CALAMAR AC-XX-XX-250120001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,PRODUCTORES DE PECES Y ORGANISMOS ACUATICOS ORNAMENTALES DE LA CIUDAD DE MEXICO AC,250000,LOCAL,AGUAS INTERIORES,CIUDAD DE MEXICO,9,CUAUHTEMOC,9015,CUAUHTEMOC,90150001,90150001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. San simon 73 Localidad Sn simon Ticumac Ciudad De Mexico C.P.03660,ESTATAL,ORNATO,NA,No Disponible,NA,NACIONAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,PRODUCTORES DE PECES Y ORGANISMOS ACUATICOS ORNAMENTALES DE LA CIUDAD DE MEXICO AC-XX-XX-090150001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO LANGOSTA DE BAJA CALIFORNIA SUR AC,245000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Marcelo Rubio 2945 Col. Pueblo Nuevo Ciudad La Paz Edo. Baja California Sur C.P. 23060,ESTATAL,LANGOSTA,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,LANGOSTAS,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO LANGOSTA DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CALAMAR DE BAJA CALIFORNIA SUR AC,639000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,MULEGE,3002,SANTA ROSALIA,30020001,30020001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 10 #8 Col. Centro Ciudad Santa Rosalia Edo. Baja California Sur C.P. 23920,ESTATAL,CALAMAR,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,CALAMARES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CALAMAR DE BAJA CALIFORNIA SUR AC-XX-XX-030020001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CALAMAR DE BAJA CALIFORNIA SUR AC,371000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,MULEGE,3002,SANTA ROSALIA,30020001,30020001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 10 #8 Col. Centro Ciudad Santa Rosalia Edo. Baja California Sur C.P. 23920,ESTATAL,CALAMAR,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,CALAMARES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CALAMAR DE BAJA CALIFORNIA SUR AC-XX-XX-030020001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,UNION DE PRODUCTORES DE BAGRE DEL ESTADO DE PUEBLA AC,372000,LOCAL,AGUAS INTERIORES,PUEBLA,21,CHIETLA,21051,CHIETLA,210510001,210510001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Carretera Municipal Chietla Tlancualpican S/N Col. Buenavista De Benito Juarez Ciudad Localidad Edo. Puebla C.P. 74586,ESTATAL,BAGRE,NA,No Disponible,PUEBLA,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,UNION DE PRODUCTORES DE BAGRE DEL ESTADO DE PUEBLA AC-XX-XX-210510001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO OSTION DE BAJA CALIFORNIA SUR AC,494000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Revolucion De 1910 2025 Col. Zona Central Ciudad La Paz Edo. Baja California Sur C.P. 23000,ESTATAL,OSTION,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO OSTION DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,RED DE PESCADORES DE LANG ESPINOSA AC,464000,LOCAL,CARIBE,QUINTANA ROO,23,FELIPE CARRILLO PUERTO,23002,FELIPE CARRILLO PUERTO,230020001,230020001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Av Xel-Ha Mza 2 Lote 42 Col.  Ciudad  Edo. Quintana Roo C.P. ,ESTATAL,LANGOSTA,NA,No Disponible,NA,POR DEFINIR,LANGOSTAS,CADENAS PRODUCTIVAS,RED DE PESCADORES DE LANG ESPINOSA AC-XX-XX-230020001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC,608000,LOCAL,AGUAS INTERIORES,TLAXCALA,29,SAN JERONIMO ZACUALPAN,29051,SAN JERONIMO ZACUALPAN,290510001,290510001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 5 De Mayo 26 Col. San Jeronimo Zacualpan Ciudad Localidad Edo. Tlaxcala C.P. 90738,ESTATAL,TILAPIA,2901002523,Disponible,TLAXCALA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC-ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC-2901002523-290510001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC,277000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,MATAMOROS,28022,HEROICA MATAMOROS,280220001,280220001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Segunda 500 C Col. Lucero Ciudad Heroica Matamoros Edo. Tamaulipas C.P. 87350,ESTATAL,CAMARON RIBERA,NA,No Disponible,NA,OTROS,CAMARONES,CADENAS PRODUCTIVAS,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC-XX-XX-280220001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO SINALOENSE DEL CALAMAR AC,797000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Av. Emilio Barragan 63Sur Col. Lazaro Cardenas Ciudad Mazatlan Edo. Sinaloa C.P. 82040,ESTATAL,CALAMAR,NA,No Disponible,SINALOA,ESTATAL,CALAMARES,CADENAS PRODUCTIVAS,CONSEJO SINALOENSE DEL CALAMAR AC-XX-XX-250060001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO ESCAMA FINA AC,196000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,TAMPICO,28038,TAMPICO,280380001,280380001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Villa Vera 103A Col. Lomas De Rosales Ciudad Tampico Edo. Tamaulipas C.P. 89100,ESTATAL,ESCAMA MARINA,NA,No Disponible,TAMAULIPAS,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO ESCAMA FINA AC-XX-XX-280380001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,COMITE SISTEMA PRODUCTO BAGRE DE TAMAULIPAS AC,586000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,VICTORIA,28041,CIUDAD VICTORIA,280410001,280410001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Asentamientos Humanos S/N Col.  Ciudad  Edo. Tamaulipas C.P. ,ESTATAL,BAGRE,NA,No Disponible,TAMAULIPAS,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO BAGRE DE TAMAULIPAS AC-XX-XX-280410001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,CONSEJO NACIONAL DE LANGOSTA DEL PACIFICO AC,532000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830,NACIONAL,LANGOSTA,NA,No Disponible,NA,NACIONAL,LANGOSTAS,CADENAS PRODUCTIVAS,CONSEJO NACIONAL DE LANGOSTA DEL PACIFICO AC-XX-XX-020010001
2017,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE NACIONAL SISTEMA PRODUCTO CAMARON DE ALTAMAR AC,1252000,LOCAL,AGUAS INTERIORES,CIUDAD DE MEXICO,9,CUAUHTEMOC,9015,CUAUHTEMOC,90150001,90150001,10/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Varsovia 33 Col. Juarez Ciudad Ciudad De Mexico Edo. Ciudad De Mexico C.P. 6600,NACIONAL,CAMARON ALTAMAR,NA,No Disponible,NA,NACIONAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE NACIONAL SISTEMA PRODUCTO CAMARON DE ALTAMAR AC-XX-XX-090150001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC,449000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830,REGIONAL,ABULON,NA,No Disponible,NA,NACIONAL,ABULONES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC-XX-XX-020010001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL DE PRODUCTORES DE TILAPIA CAMPECHANA AC,216060,LOCAL,CARIBE,CAMPECHE,4,CHAMPOTON,4004,ARELLANO,40040004,40040004,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Prolongacion Pedro Moreno 432 Col. Sascalum Ciudad San Francisco De Campeche Edo. Campeche C.P. 24095,ESTATAL,TILAPIA,NA,No Disponible,CAMPECHE,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE ESTATAL DE PRODUCTORES DE TILAPIA CAMPECHANA AC-XX-XX-040040004
2018,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE NACIONAL SISTEMA PRODUCTO CALAMAR GIGANTE AC,975500,LOCAL,PACIFICO NORTE,SONORA,26,GUAYMAS,26029,HEROICA GUAYMAS,260290001,260290001, 7/31/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 12 Avenida Serdan 465 Col. Guaymas Centro Ciudad Heroica Guaymas Edo. Sonora C.P. 85400,NACIONAL,CALAMAR ALTAMAR,NA,No Disponible,NA,NACIONAL,CALAMARES,CADENAS PRODUCTIVAS,COMITE NACIONAL SISTEMA PRODUCTO CALAMAR GIGANTE AC-XX-XX-260290001
2016,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola.,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DB,CONSEJO NACIONAL DE LANGOSTA DEL PACIFICO AC,759680.01,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,  8/1/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830,NACIONAL,LANGOSTA,NA,No Disponible,NA,NACIONAL,LANGOSTAS,CADENAS PRODUCTIVAS,CONSEJO NACIONAL DE LANGOSTA DEL PACIFICO AC-XX-XX-020010001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,PRODUCTORES DE PECES Y ESPECIES ACUICOLAS DE CONSUMO DEL ESTADO DE MORELOS AC,330000,LOCAL,AGUAS INTERIORES,MORELOS,17,ZACATEPEC,17031,ZACATEPEC DE HIDALGO,170310001,170310001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Callejon Del Rio 2 Col. Centro Ciudad Zacatepec De Hidalgo Edo. Morelos C.P. 62780,ESTATAL,TILAPIA,NA,No Disponible,MORELOS,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,PRODUCTORES DE PECES Y ESPECIES ACUICOLAS DE CONSUMO DEL ESTADO DE MORELOS AC-XX-XX-170310001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONSEJO NACIONAL DE LANGOSTA DEL PACIFICO AC,211111,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 8/20/2019,11/29/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830.,NACIONAL,LANGOSTA,NA,No Disponible,NA,NACIONAL,LANGOSTAS,CADENAS PRODUCTIVAS,CONSEJO NACIONAL DE LANGOSTA DEL PACIFICO AC-XX-XX-020010001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO ESCAMA MARINA Y DE AGUAS CONTINENTALES EN EL ESTADO DE VERACRUZ AC,430190,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,ALVARADO,30011,ALVARADO,300110001,300110001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 15 De Octubre 87 Col. La Trocha Ciudad Alvarado Edo. Veracruz C.P. 95277,ESTATAL,ESCAMA MARINA,NA,No Disponible,VERACRUZ,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO ESCAMA MARINA Y DE AGUAS CONTINENTALES EN EL ESTADO DE VERACRUZ AC-XX-XX-300110001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO DEL CALAMAR GIGANTE EN SONORA AC,297000,LOCAL,PACIFICO NORTE,SONORA,26,GUAYMAS,26029,HEROICA GUAYMAS,260290001,260290001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 11 Y 12 Avenida Serdan 465 Col. Guaymas Centro Ciudad Heroica Guaymas Edo. Sonora C.P. 85400,ESTATAL,CALAMAR,NA,No Disponible,SONORA,NACIONAL,CALAMARES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO DEL CALAMAR GIGANTE EN SONORA AC-XX-XX-260290001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO DE PRODUCTORES DEL TILAPIA DE OAXACA AC,362194,LOCAL,PACIFICO SUR,OAXACA,20,OAXACA DE JUAREZ,20067,OAXACA DE JUAREZ,200670001,200670001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Trujano 311 Col. Oaxaca Ciudad Oaxaca De Juarez Edo. Oaxaca C.P. 68000,ESTATAL,TILAPIA,NA,No Disponible,OAXACA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,CONSEJO DE PRODUCTORES DEL TILAPIA DE OAXACA AC-XX-XX-200670001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO DEL CALAMAR GIGANTE EN SONORA AC,970000,LOCAL,PACIFICO NORTE,SONORA,26,GUAYMAS,26029,HEROICA GUAYMAS,260290001,260290001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 11 Y 12 Avenida Serdan 465 Col. Guaymas Centro Ciudad Heroica Guaymas Edo. Sonora C.P. 85400,ESTATAL,CALAMAR,NA,No Disponible,SONORA,NACIONAL,CALAMARES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO DEL CALAMAR GIGANTE EN SONORA AC-XX-XX-260290001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA COLIMA AC,312000,LOCAL,PACIFICO SUR,COLIMA,6,MANZANILLO,6007,MANZANILLO,60070001,60070001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,-,ESTATAL,TILAPIA,NA,No Disponible,COLIMA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA COLIMA AC-XX-XX-060070001
2014,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,SISTEMA PRODUCTO CAMARON DE ALTAMAR DEL ESTADO DE CAMPECHE AC,584600,LOCAL,CARIBE,CAMPECHE,4,CAMPECHE,4002,SAN FRANCISCO DE CAMPECHE,40020001,40020001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 10 328 Col. San Roman Ciudad San Francisco De Campeche Edo. Campeche C.P. 24040,ESTATAL,CAMARON ALTAMAR,NA,No Disponible,CAMPECHE,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO CAMARON DE ALTAMAR DEL ESTADO DE CAMPECHE AC-XX-XX-040020001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO CAMARON DE ALTAMAR AC,566195,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cerrada Tabachines 125 Col. Arboledas Ii Ciudad Mazatlan Edo. Sinaloa C.P. 82132,ESTATAL,CAMARON DE ALTAMAR,NA,No Disponible,NA,POR DEFINIR,CAMARONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO CAMARON DE ALTAMAR AC-XX-XX-250060001
